"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.24418163345985e-59,0.649400259773501,0.436,0.308,4.5538291966264e-55,"2","ARHGAP4"
1.5173195258424e-59,0.37599470823838,0.733,0.597,5.55354119653575e-55,"2","ARPC1B"
2.10014305986608e-59,0.268232965913653,0.93,0.895,7.68673361341584e-55,"2","RPS24"
9.33715420910998e-59,0.743910066849419,0.383,0.266,3.41749181207634e-54,"2","TMC6"
1.14356367838506e-58,0.408645266908114,0.706,0.626,4.18555741925717e-54,"2","PSME1"
2.20404130559157e-58,1.04734022657933,0.284,0.185,8.06701158259569e-54,"2","CLPP"
2.46192788265755e-58,0.316611518981662,0.677,0.516,9.01090224331491e-54,"2","CD53"
3.40899224244634e-58,0.810488649154078,0.338,0.227,1.24772525065779e-53,"2","TSPYL2"
5.13574631140894e-58,0.498912514731869,0.356,0.228,1.87973450743879e-53,"2","ARAP2"
9.51336374319243e-58,0.966236295379264,0.386,0.278,3.48198626364586e-53,"2","IL6ST"
1.16283001529959e-57,0.591515463939096,0.371,0.248,4.25607413899802e-53,"2","BIN2"
4.61802108894864e-57,0.667836410229651,0.379,0.264,1.69024189876609e-52,"2","SLC9A3R1"
5.33686058542824e-57,0.598006873626832,0.516,0.419,1.95334434287259e-52,"2","GYPC"
6.36320003410517e-57,0.547514704488982,0.571,0.489,2.32899484448283e-52,"2","EIF4B"
7.91659035841765e-57,0.454455268595307,0.613,0.54,2.89755123708444e-52,"2","SSR2"
8.82748595680625e-57,0.547714256957302,0.554,0.445,3.23094813505066e-52,"2","SOD1"
1.39605124941879e-56,0.875132153583421,0.371,0.264,5.1096871779977e-52,"2","NAP1L4"
2.42364652855412e-56,0.83028062593193,0.269,0.163,8.87078865916094e-52,"2","FGD3"
2.53045057810664e-56,1.08068669448825,0.271,0.172,9.26170216092811e-52,"2","CD27"
2.09194081963081e-55,0.556349749843003,0.561,0.462,7.65671259393073e-51,"2","HNRNPA0"
2.72790087531946e-55,0.345011446032487,0.457,0.319,9.98438999375675e-51,"2","PIK3R1"
6.17439501356392e-55,0.256751595126359,0.664,0.547,2.25989031891453e-50,"2","SMCHD1"
2.55717859707428e-54,0.290921870232999,0.884,0.836,9.35952938315156e-50,"2","RPL37A"
2.6188985313687e-54,0.45858230871731,0.738,0.619,9.58543051466257e-50,"2","CRIP1"
1.13695588518181e-53,0.496001146340591,0.59,0.498,4.16137223535394e-49,"2","EIF4A2"
1.57020371284492e-53,0.907081639981473,0.346,0.246,5.74710260938369e-49,"2","PHF1"
1.69870138596781e-53,0.82915678197179,0.282,0.181,6.21741694278079e-49,"2","FOXN2"
5.19742167423938e-53,0.381170522524918,0.733,0.662,1.90230830698835e-48,"2","MIF"
1.00097236912882e-51,0.594954221738504,0.552,0.463,3.66365896824838e-47,"2","N4BP2L2"
1.86908510969309e-51,0.523121217446555,0.35,0.231,6.84103840998769e-47,"2","CYFIP2"
2.47443766318875e-51,0.873588137502172,0.301,0.201,9.05668929103713e-47,"2","SHFL"
5.11477172519849e-51,0.727977175720638,0.386,0.281,1.8720575991399e-46,"2","CDC42SE1"
6.12913478195389e-51,0.754617014036321,0.25,0.151,2.24332462154294e-46,"2","DOK2"
7.73106397565306e-51,0.337904623572568,0.735,0.678,2.82964672572878e-46,"2","ATP5MG"
8.51300297541748e-51,0.335830973327308,0.301,0.189,3.11584421903255e-46,"2","PAG1"
1.03389443225999e-50,0.675660276156403,0.315,0.208,3.7841570115148e-46,"2","EPB41"
1.03925459540472e-50,0.43954846654909,0.544,0.441,3.80377574464082e-46,"2","ARID4B"
1.70368527717941e-50,0.776802332532723,0.377,0.279,6.23565848300438e-46,"2","M6PR"
1.93475626900309e-50,0.738937873731587,0.329,0.225,7.08140142017822e-46,"2","OPTN"
4.40130923048997e-50,0.755784968762885,0.324,0.221,1.61092319145164e-45,"2","CYLD"
1.93034008821439e-49,0.37266258131297,0.667,0.58,7.0652377568735e-45,"2","CAPZB"
3.36404973535753e-49,0.539292836746832,0.336,0.224,1.23127584363821e-44,"2","KLF12"
3.46837741417742e-49,0.917238940027818,0.275,0.181,1.26946081736308e-44,"2","TARSL2"
7.89056323750292e-49,0.734257327175274,0.442,0.36,2.88802505055844e-44,"2","TECR"
3.77513720905811e-48,0.306269552320992,0.799,0.748,1.38173796988736e-43,"2","PCBP2"
5.58967485158752e-48,0.617216867692707,0.274,0.17,2.04587689242955e-43,"2","PSTPIP1"
1.07441223363228e-47,0.869030574974372,0.283,0.189,3.93245621631749e-43,"2","SNHG12"
1.41733963104876e-47,0.423676051976916,0.611,0.535,5.18760478360155e-43,"2","RBM3"
1.9856640852413e-47,0.641209500702466,0.476,0.394,7.2677291183917e-43,"2","REX1BD"
2.79884004097919e-47,0.688669424587944,0.351,0.253,1.02440344339879e-42,"2","MAT2B"
2.94795363041881e-47,0.669203498606441,0.338,0.235,1.07898050826959e-42,"2","SPTAN1"
2.29815524806297e-46,0.620486750613372,0.33,0.227,8.41147802343528e-42,"2","ITGB7"
4.89341577333674e-46,0.640650963754985,0.34,0.239,1.79103910719898e-41,"2","SYNRG"
1.11838725996942e-45,0.712292109002825,0.469,0.397,4.09340921021409e-41,"2","C9orf16"
1.91522111972373e-45,0.540828567928577,0.503,0.431,7.00990082030084e-41,"2","CUTA"
2.34542848626934e-45,0.353996484734205,0.676,0.605,8.58450280259442e-41,"2","HNRNPK"
7.15532928891041e-45,0.9180607737315,0.291,0.204,2.6189220730341e-40,"2","CACYBP"
7.31409278424796e-45,0.379012727055848,0.595,0.507,2.6770310999626e-40,"2","RAN"
2.62738745148716e-44,0.313954551274912,0.395,0.284,9.61650081118817e-40,"2","BIRC3"
6.27784770723865e-44,0.567466634862088,0.441,0.34,2.29775503932642e-39,"2","ATP1A1"
7.60715176103352e-44,0.479035706215666,0.549,0.479,2.78429361605588e-39,"2","EIF3E"
1.53896955461121e-43,0.443595181464204,0.25,0.155,5.6327824668325e-39,"2","NCK2"
1.65603938081056e-43,0.49135981762807,0.6,0.484,6.06126973770471e-39,"2","SLC2A3"
2.02601531339166e-43,0.386425547272005,0.638,0.571,7.41541864854481e-39,"2","EIF3F"
6.053636281587e-43,0.605847087589365,0.462,0.377,2.21569141542366e-38,"2","IDS"
6.61216733669479e-43,0.342916015481682,0.32,0.211,2.42011936690366e-38,"2","PTPN22"
2.19034565527296e-42,0.59469914176633,0.28,0.182,8.01688413286455e-38,"2","ITGAL"
2.39353353701748e-42,0.491452409905692,0.506,0.413,8.76057209883769e-38,"2","CNN2"
2.6654741782257e-42,0.678840083250219,0.355,0.261,9.7559020397239e-38,"2","PSIP1"
2.76207848526765e-42,0.251373360955162,0.833,0.766,1.01094834639281e-37,"2","CFL1"
6.32744997053601e-42,0.735459133894575,0.341,0.253,2.31590996371588e-37,"2","C9orf78"
6.48553066279921e-42,0.628377155792055,0.441,0.36,2.37376907789114e-37,"2","CHURC1"
1.69037540706896e-41,0.303377040120585,0.555,0.443,6.18694302741312e-37,"2","RNF149"
9.50049555526043e-41,0.56702177397531,0.354,0.256,3.47727637818087e-36,"2","PCNX1"
1.15297505922789e-40,0.767952457752557,0.334,0.242,4.22000401427999e-36,"2","STAT1"
2.51903340507176e-40,0.382428431235963,0.641,0.599,9.21991416590314e-36,"2","RPS20"
3.3894925407557e-40,0.489687478969719,0.459,0.359,1.24058816484199e-35,"2","ITGA4"
4.43015905516601e-40,0.63826954497177,0.261,0.17,1.62148251578131e-35,"2","CD82"
5.9510426154488e-40,0.728670191817904,0.347,0.262,2.17814110768042e-35,"2","SNHG5"
1.14510110038039e-39,0.662135570523599,0.325,0.235,4.19118453750227e-35,"2","SF3A1"
2.19191467222301e-39,0.716802219626621,0.369,0.28,8.02262689180343e-35,"2","ATM"
3.23716144875825e-39,0.699113725416183,0.259,0.172,1.18483346186001e-34,"2","PCED1B"
3.66954201761795e-39,0.443659958986468,0.406,0.302,1.34308907386834e-34,"2","TRIM22"
8.91577792233647e-39,0.594201003816502,0.5,0.428,3.26326387735437e-34,"2","NR3C1"
1.76204867170534e-38,0.320279980872173,0.801,0.745,6.4492743433087e-34,"2","SON"
2.58409695454578e-38,0.378234600639058,0.629,0.551,9.45805326333299e-34,"2","JAK1"
2.96983358739949e-38,0.273178599997887,0.776,0.733,1.08698879132409e-33,"2","RPL7"
3.00183529650888e-38,0.346435867361976,0.685,0.636,1.09870173687521e-33,"2","OST4"
3.04256614026632e-38,0.645905305836831,0.35,0.262,1.11360963299887e-33,"2","MATR3.1"
4.6210740246914e-38,0.440283173462401,0.554,0.49,1.6913593037773e-33,"2","EIF3G"
5.31677542495099e-38,0.808285146006134,0.283,0.202,1.94599297328631e-33,"2","MZT2A"
5.40654568044482e-38,0.662195638929433,0.363,0.281,1.97884978449961e-33,"2","SNRPN"
5.70988396781839e-38,0.703579534845251,0.364,0.28,2.08987463106121e-33,"2","GCC2"
7.80382914898645e-38,0.47123742317006,0.539,0.464,2.85627950682053e-33,"2","SRSF2"
2.39469393032828e-37,0.318646333264494,0.693,0.633,8.76481925439452e-33,"2","UQCRB"
2.79267319768143e-37,0.731366426573707,0.436,0.375,1.02214631708338e-32,"2","NDUFV2"
3.58915122753117e-37,0.28103835711205,0.648,0.574,1.31366524078869e-32,"2","SKP1"
4.41434197578174e-37,0.300491986821298,0.682,0.621,1.61569330655587e-32,"2","EIF3K"
4.92746439440048e-37,0.52863594238761,0.307,0.214,1.80350124299452e-32,"2","CCSER2"
5.99015932113643e-37,0.537004414094041,0.328,0.231,2.19245821312914e-32,"2","IKZF3"
6.6702312410656e-37,0.358776292838858,0.332,0.232,2.44137133654242e-32,"2","FOXO1"
1.95462947792672e-36,0.38047683211634,0.583,0.507,7.1541393521596e-32,"2","CDC42"
4.30844290036665e-36,0.395985347977841,0.551,0.479,1.5769331859632e-31,"2","EIF3L"
6.76167084294904e-36,0.741352361504959,0.331,0.257,2.47483914522778e-31,"2","PRDX2"
1.73907340990014e-35,0.838444214190037,0.274,0.202,6.36518258757551e-31,"2","ICAM2"
3.69527632669505e-35,0.60304329010059,0.372,0.288,1.35250808833365e-30,"2","TMEM243"
9.53317100111e-35,0.520676082426284,0.429,0.35,3.48923591811627e-30,"2","CALM3"
1.30232784491913e-34,0.797743059780067,0.255,0.177,4.76665014518852e-30,"2","SNHG1"
1.46274480177179e-34,0.398479567055247,0.599,0.544,5.35379224896495e-30,"2","CDC37"
1.81839731362299e-34,0.623727501396628,0.309,0.222,6.65551600759151e-30,"2","LNPEP"
2.37156350369088e-34,0.605295218729787,0.28,0.196,8.68015957985898e-30,"2","KIF2A"
3.67326183499518e-34,0.287913077161102,0.639,0.549,1.34445056422659e-29,"2","ZFAS1"
3.90558225299484e-34,0.376434096105783,0.847,0.791,1.42948216041864e-29,"2","JUNB"
4.4195423519103e-34,0.333526425927055,0.447,0.352,1.61759669622269e-29,"2","MAML2"
6.65085235283958e-34,0.61689700334702,0.385,0.308,2.43427846966281e-29,"2","OGT"
8.8015758654396e-34,0.494642180957007,0.349,0.262,3.22146478250955e-29,"2","LPXN"
1.15544273311645e-33,0.284728875508929,0.445,0.343,4.22903594747951e-29,"2","VAMP8"
1.33553836180719e-33,0.669727697803134,0.297,0.218,4.88820395805051e-29,"2","POLR3GL"
1.36630291187782e-33,0.761432765946252,0.298,0.223,5.000805287764e-29,"2","ABHD14B"
2.53584015482814e-33,0.617561231310753,0.316,0.237,9.28142855068647e-29,"2","SMAP1"
2.98232498608794e-33,0.485748071862885,0.511,0.453,1.09156076815805e-28,"2","ATP5IF1"
3.02889759919022e-33,0.680081631697849,0.366,0.294,1.10860681027961e-28,"2","PRPF38B"
5.83453757376147e-33,0.368269778930979,0.571,0.513,2.13549909737244e-28,"2","UBE2D2"
2.07253285550663e-32,0.287738152880094,0.342,0.248,7.58567750443981e-28,"2","TMEM131L"
3.14250174941579e-32,0.611975804342862,0.32,0.243,1.15018706530367e-27,"2","METTL9"
3.19255065069782e-32,0.677507878578114,0.289,0.211,1.16850546366191e-27,"2","BTN3A2"
4.64667527627213e-32,0.303858117615828,0.491,0.395,1.70072961786836e-27,"2","LY6E"
6.32675408396018e-32,0.31540841412224,0.532,0.452,2.31565526227027e-27,"2","LDHA"
1.00116652431476e-31,0.283457657692081,0.693,0.627,3.66436959564444e-27,"2","PCBP1"
1.35077051057957e-31,0.284630248457308,0.547,0.455,4.94395514577229e-27,"2","PSMB9"
2.14730112755445e-31,0.628107782410459,0.39,0.325,7.85933685696203e-27,"2","DHRS7"
2.40605815352501e-31,0.587828407019805,0.364,0.287,8.80641344771688e-27,"2","TAP1"
3.29424320999515e-31,0.773905208362294,0.251,0.177,1.20572595729033e-26,"2","STK38"
6.67440325352932e-31,0.383151999915796,0.507,0.433,2.44289833482427e-26,"2","PRR13"
6.75929225861101e-31,0.283102868098727,0.637,0.575,2.47396855957421e-26,"2","COX6C"
1.13326429444018e-30,0.350120243912773,0.386,0.295,4.14786064408051e-26,"2","UBAC2"
1.4999191618319e-30,0.513267934971293,0.289,0.209,5.48985412422095e-26,"2","CEP85L"
1.91202374364423e-30,0.490134036430448,0.496,0.431,6.99819810411224e-26,"2","SF3B1"
3.58521367229392e-30,0.517952990472507,0.483,0.428,1.3122240561963e-25,"2","DPP7"
3.82427195438939e-30,0.521426344850265,0.278,0.197,1.39972177802606e-25,"2","CCDC88C"
5.41140555605471e-30,0.702486788596766,0.29,0.216,1.98062854757158e-25,"2","TLK1"
7.37626314611477e-30,0.421807667424357,0.509,0.432,2.69978607410947e-25,"2","USP15"
9.29052024431922e-30,0.329247094753642,0.559,0.482,3.40042331462328e-25,"2","ACTR3"
1.20644164898748e-29,0.585354711263982,0.384,0.312,4.41569707945907e-25,"2","TBRG1"
1.27169150669254e-29,0.330347604270766,0.585,0.526,4.65451808364538e-25,"2","EIF3H"
1.49302000908411e-29,0.328385852556611,0.591,0.531,5.46460253524877e-25,"2","PRRC2C"
3.01216609953098e-29,0.547983674897265,0.399,0.329,1.10248291408933e-24,"2","RAB11A"
3.76071679959617e-29,0.31687274881592,0.564,0.489,1.37645995582019e-24,"2","ADGRE5"
7.51559687521193e-29,0.518262882652109,0.301,0.223,2.75078361229632e-24,"2","HERPUD2"
2.28778870840363e-28,0.511746907247611,0.337,0.257,8.37353545162814e-24,"2","IVNS1ABP"
3.56935198107811e-28,0.432269918515253,0.428,0.351,1.3064185185944e-23,"2","PPP1CB"
7.77410970655277e-28,0.464375302692604,0.374,0.293,2.84540189369538e-23,"2","ST3GAL1"
1.00407948784882e-27,0.525386996805883,0.437,0.378,3.67503133347546e-23,"2","NSA2"
1.15132512236997e-27,0.58591638844104,0.399,0.339,4.21396508038633e-23,"2","TNFRSF14"
1.29560115021725e-27,0.502601071878617,0.296,0.222,4.74202976991015e-23,"2","RASA3"
1.31739814787792e-27,0.255088503671781,0.632,0.574,4.82180896104796e-23,"2","KMT2E"
1.38588028181838e-27,0.461307051111038,0.447,0.384,5.07246041948346e-23,"2","RAP1A"
7.44949450407925e-27,0.376302338501372,0.513,0.454,2.72658948343805e-22,"2","UBXN1"
1.5097493489736e-26,0.387243478379415,0.399,0.319,5.52583359217827e-22,"2","HERC1"
1.57701567140942e-26,0.301510855560623,0.73,0.693,5.77203505892563e-22,"2","TAGLN2"
3.27873440791397e-26,0.495152530610206,0.284,0.211,1.20004958064059e-21,"2","ATP2B4"
3.66202777598054e-26,0.340785813324108,0.577,0.533,1.34033878628664e-21,"2","TRIR"
4.77576832006003e-26,0.381690690925738,0.447,0.382,1.74797896282517e-21,"2","PSMB8"
1.88275305998551e-25,0.729998541210936,0.288,0.222,6.89106447485296e-21,"2","CCDC18-AS1"
2.53571081711198e-25,0.25115453391959,0.553,0.476,9.28095516171157e-21,"2","MSN"
3.97459988227394e-25,0.308943148568966,0.43,0.35,1.45474330291109e-20,"2","RASA2"
4.6889505090611e-25,0.482925086307489,0.4,0.336,1.71620277582145e-20,"2","RSL1D1"
4.8272305842576e-25,0.46229853790217,0.367,0.299,1.76681466614413e-20,"2","SHISA5"
4.92383665420686e-25,0.422563596553327,0.485,0.424,1.80217345380625e-20,"2","SRSF10"
5.16079440751358e-25,0.552108003314704,0.378,0.321,1.88890236109405e-20,"2","H2AFV"
5.62549471393822e-25,0.439591173459235,0.315,0.239,2.05898732024853e-20,"2","ARHGAP30"
7.49945038230131e-25,0.276237075124903,0.468,0.387,2.7448738344261e-20,"2","NFKBIZ"
8.07412980402519e-25,0.62288036968005,0.327,0.265,2.95521224957126e-20,"2","MVP"
2.06098880135281e-24,0.539983653780432,0.339,0.274,7.54342511183144e-20,"2","TAF7"
2.06770485408128e-24,0.450907755082711,0.348,0.277,7.56800653642291e-20,"2","PPP1R18"
2.26181430641743e-24,0.673078388939272,0.257,0.195,8.27846654291842e-20,"2","PPP1R11"
2.38924852907335e-24,0.542067424042822,0.316,0.251,8.74488854126138e-20,"2","MAX"
2.64155953787753e-24,0.446247270247237,0.397,0.324,9.66837206458556e-20,"2","TGFBR2"
2.81090152589525e-24,0.513410505251254,0.409,0.355,1.02881806749292e-19,"2","HNRNPUL1"
3.67780445292107e-24,0.597196517025013,0.37,0.315,1.34611320781364e-19,"2","TRABD"
4.1157302941046e-24,0.522161119029005,0.269,0.2,1.50639844494522e-19,"2","PRKACB"
6.14060141815733e-24,0.471642880159215,0.313,0.244,2.24752152505977e-19,"2","CORO7"
8.23414226610092e-24,0.458276992986079,0.813,0.792,3.0137784108156e-19,"2","DUSP1"
8.37755668710859e-24,0.436034092027738,0.459,0.417,3.06626952304862e-19,"2","UXT"
1.81849177583233e-23,0.634554637506913,0.312,0.245,6.65586174872393e-19,"2","SNHG25"
2.01646332088557e-23,0.456972421215759,0.359,0.292,7.38045740077326e-19,"2","RAD21"
2.28395258504443e-23,0.387524660515908,0.314,0.244,8.35949485652112e-19,"2","CDK17"
3.02734108641272e-23,0.361194447711937,0.496,0.441,1.10803711103792e-18,"2","YPEL5"
4.25911450675365e-23,0.550306522428939,0.345,0.281,1.5588785006169e-18,"2","NKTR"
5.03526629529438e-23,0.587899134152244,0.292,0.231,1.84295781674069e-18,"2","HMGN4"
7.69171011237022e-23,0.61124877482422,0.287,0.225,2.81524281822862e-18,"2","R3HDM4"
7.69261051927293e-23,0.533177355333135,0.419,0.369,2.81557237615908e-18,"2","MPHOSPH8"
9.21798938260587e-23,0.629444404730519,0.356,0.297,3.37387629392757e-18,"2","ARID5A"
1.41487758213709e-22,0.570824030015112,0.314,0.251,5.17859343837998e-18,"2","CMTM7"
1.81078920911829e-22,0.598629418733009,0.313,0.253,6.62766958429387e-18,"2","C17orf49"
2.27717752631905e-22,0.455049150004791,0.451,0.413,8.33469746408036e-18,"2","C19orf53"
2.82765668344404e-22,0.461451478811777,0.47,0.42,1.03495062270735e-17,"2","ARGLU1"
2.88423468847552e-22,0.432163245295286,0.31,0.239,1.05565873832892e-17,"2","DIAPH1"
3.2031135118979e-22,0.385395855367549,0.453,0.395,1.17237157648975e-17,"2","PAK2"
6.61893427260949e-22,0.583619164537831,0.273,0.214,2.4225961331178e-17,"2","DAP3"
7.00481109328105e-22,0.517872030150369,0.333,0.273,2.5638309082518e-17,"2","CBX3"
7.40117066840738e-22,0.506694848347051,0.304,0.24,2.70890247634379e-17,"2","MIER1"
1.07940836438173e-21,0.464560761960138,0.396,0.343,3.95074255447357e-17,"2","SRP9"
1.31321705461659e-21,0.360388059289925,0.519,0.473,4.80650574160218e-17,"2","VPS28"
3.40914952081613e-21,0.339606171194665,0.484,0.42,1.24778281611391e-16,"2","WDR1"
4.76439268749487e-21,0.459833688981891,0.47,0.429,1.74381536755e-16,"2","EMD"
5.06895248256823e-21,0.380474417821905,0.319,0.252,1.8552872981448e-16,"2","GBP2"
6.92009897882206e-21,0.344943914757182,0.524,0.488,2.53282542723866e-16,"2","CSDE1"
1.02088793127954e-20,0.419176533500818,0.535,0.499,3.73655191727623e-16,"2","PNISR"
1.4025012005331e-20,0.636017297432764,0.263,0.205,5.13329464407119e-16,"2","ADAM10"
2.13520045424075e-20,0.461333606308481,0.436,0.388,7.81504718256656e-16,"2","PGAM1"
3.00307915395054e-20,0.277996944848614,0.325,0.253,1.09915700113744e-15,"2","RPS6KA3"
4.05211817046971e-20,0.62360087820863,0.269,0.21,1.48311577157362e-15,"2","RASGRP2"
4.76690215098645e-20,0.427387968528973,0.511,0.466,1.74473385628255e-15,"2","STAT3"
5.2382554558424e-20,0.5294176558383,0.324,0.269,1.91725387939288e-15,"2","RNF167"
6.38598091783181e-20,0.421186400102419,0.415,0.365,2.33733287573562e-15,"2","EIF3M"
6.48058032592917e-20,0.395891566856713,0.328,0.263,2.37195720509333e-15,"2","FERMT3"
8.65169791663423e-20,0.469729365164329,0.379,0.333,3.16660795446729e-15,"2","GTF3A"
9.55145855576981e-20,0.460596196259962,0.257,0.195,3.49592934599731e-15,"2","LINC00623"
1.08561439993491e-19,0.278101158754716,0.519,0.475,3.97345726520177e-15,"2","PSME2"
1.50053897501687e-19,0.329673639631013,0.399,0.334,5.49212270245925e-15,"2","BAZ1A"
1.7382980844038e-19,0.43303533619008,0.422,0.383,6.36234481872636e-15,"2","TOMM20"
2.0361391691818e-19,0.32801422620704,0.36,0.293,7.45247297312232e-15,"2","CLEC2B"
3.02842756949068e-19,0.396710016670354,0.325,0.255,1.10843477470928e-14,"2","CARD16"
3.41942795625496e-19,0.474327862195092,0.352,0.3,1.25154482626888e-14,"2","SNRPF"
4.2696900733196e-19,0.56198036833652,0.26,0.207,1.56274926373571e-14,"2","CMPK1"
8.62075894005234e-19,0.295782971686142,0.508,0.463,3.15528397964856e-14,"2","RBM8A"
1.03671573706972e-18,0.284111277464909,0.687,0.649,3.79448326924888e-14,"2","MCL1"
1.16525691831981e-18,0.3434776451313,0.482,0.444,4.26495684674232e-14,"2","DAD1"
1.31135824889332e-18,0.346005577307851,0.55,0.51,4.79970232677443e-14,"2","ENO1"
1.3348570254389e-18,0.619843804683903,0.275,0.22,4.88571019880892e-14,"2","PPIL4"
1.4415846798145e-18,0.357932520340406,0.443,0.393,5.27634408658904e-14,"2","XRCC5"
2.49923480532081e-18,0.422616656884028,0.339,0.28,9.14744931095471e-14,"2","IL16"
4.37441210823838e-18,0.577332261371959,0.317,0.273,1.60107857573633e-13,"2","HAX1"
4.77053189051012e-18,0.616073959533575,0.264,0.212,1.74606237724561e-13,"2","TSC22D4"
5.56804178923054e-18,0.359622357415387,0.28,0.217,2.03795897527627e-13,"2","KCNAB2"
9.04802555769519e-18,0.619423683704892,0.339,0.298,3.31166783437202e-13,"2","SRPRA"
9.75164246641322e-18,0.324293831520233,0.524,0.49,3.5691986591319e-13,"2","ARHGDIA"
1.51107077218671e-17,0.375735355808783,0.418,0.376,5.53067013328057e-13,"2","PAIP2"
1.61148011605828e-17,0.60868407689435,0.314,0.272,5.89817837278491e-13,"2","MRPL57"
1.65324414701075e-17,0.574923565764488,0.299,0.249,6.05103890247403e-13,"2","CGGBP1"
2.00177652807568e-17,0.399990571685801,0.378,0.329,7.32670227040981e-13,"2","EIF2S3"
3.42807538698084e-17,0.480067034241682,0.341,0.288,1.25470987238886e-12,"2","IL10RA"
3.44108263349913e-17,0.320610623144787,0.293,0.232,1.25947065468702e-12,"2","STIM1"
3.57446976842058e-17,0.434653653664412,0.395,0.345,1.30829167993962e-12,"2","CLK1"
3.68535042975483e-17,0.464660425508547,0.277,0.22,1.34887511079457e-12,"2","BIN1"
3.89565225873484e-17,0.376851895680554,0.411,0.374,1.42584768321954e-12,"2","UFC1"
6.96446667168564e-17,0.380772059617189,0.374,0.322,2.54906444650366e-12,"2","TBCB"
1.01423229194551e-16,0.653932667025309,0.262,0.216,3.71219161174977e-12,"2","LMF2"
2.65335472961458e-16,0.298704671982959,0.514,0.482,9.71154364586234e-12,"2","PTGES3"
2.8301516733609e-16,0.528480617074198,0.285,0.236,1.03586381396682e-11,"2","GDI1"
2.97734297403467e-16,0.453676880892341,0.341,0.289,1.08973730192643e-11,"2","DDX6"
2.99945715637862e-16,0.622416884160697,0.308,0.264,1.09783131380614e-11,"2","ORMDL1"
7.14720551454731e-16,0.447505296759012,0.316,0.267,2.61594869037946e-11,"2","MED10"
8.66865129053469e-16,0.354879038055359,0.381,0.333,3.1728130588486e-11,"2","NOP58"
1.19378161115743e-15,0.464097874819651,0.345,0.3,4.36936007499732e-11,"2","YME1L1"
1.91373720038694e-15,0.592772176949369,0.273,0.229,7.00446952713625e-11,"2","FGFR1OP2"
2.65894164946094e-15,0.534961167035583,0.369,0.328,9.73199233119198e-11,"2","TPR"
5.41147210754992e-15,0.357011986602015,0.423,0.388,1.98065290608435e-10,"2","TMEM50A"
5.91765637685686e-15,0.414306628182845,0.385,0.342,2.16592141049338e-10,"2","SERINC1"
7.39097602332832e-15,0.273688459063223,0.447,0.404,2.7051711342984e-10,"2","TAF1D"
7.63100299095639e-15,0.305653042162254,0.512,0.486,2.79302340471995e-10,"2","TAPBP"
8.29739187605206e-15,0.315248607767225,0.396,0.351,3.03692840055381e-10,"2","NSD3"
8.53901495089766e-15,0.389900489556348,0.296,0.246,3.12536486217805e-10,"2","G3BP1"
1.08568515994687e-14,0.390414203183497,0.442,0.411,3.97371625392154e-10,"2","PLP2"
1.13631866615319e-14,0.418672126918158,0.349,0.308,4.15903994998728e-10,"2","TMEM14B"
1.13889947144686e-14,0.281256480511867,0.483,0.449,4.16848595544265e-10,"2","XRCC6"
1.18954074162434e-14,0.277515843479458,0.417,0.374,4.35383806841924e-10,"2","TERF2IP"
1.28284432746054e-14,0.288428675786484,0.43,0.379,4.69533852293833e-10,"2","ARPC4"
1.62153143990509e-14,0.325687498155533,0.499,0.465,5.9349672231966e-10,"2","SRSF11"
3.04000054378529e-14,0.331619749162284,0.439,0.4,1.11267059903085e-09,"2","NCOR1"
3.09975290873707e-14,0.290245664233513,0.28,0.227,1.13454056212686e-09,"2","USP36"
3.13413892657978e-14,0.515522354314192,0.262,0.216,1.14712618851746e-09,"2","SNRNP200"
3.41774596367114e-14,0.505299153521188,0.326,0.282,1.25092920016327e-09,"2","ADAR"
3.6966193561056e-14,0.549041246463729,0.307,0.258,1.35299965052821e-09,"2","BHLHE40"
6.21639064280995e-14,0.511307371147144,0.271,0.227,2.27526113917487e-09,"2","CCNDBP1"
7.65205398224546e-14,0.608407245244731,0.255,0.212,2.80072827804166e-09,"2","ATF6B"
7.83412015791488e-14,0.526607703167748,0.384,0.344,2.86736631899842e-09,"2","CSRNP1"
1.0693828891226e-13,0.441199472463693,0.308,0.265,3.91404831247761e-09,"2","SF3A2"
1.29022859587771e-13,0.313598908435067,0.441,0.409,4.72236568377201e-09,"2","MICOS10"
1.80967585476086e-13,0.530460101066563,0.295,0.255,6.62359459601021e-09,"2","CCDC107"
1.81942532320348e-13,0.313632251499377,0.304,0.253,6.65927862545706e-09,"2","SMARCA2"
2.09825168784283e-13,0.293570886586208,0.388,0.335,7.67981100267356e-09,"2","RHOG"
2.23453764414648e-13,0.26014502929733,0.48,0.44,8.17863123134053e-09,"2","ANXA11"
2.28294115538716e-13,0.259451117199421,0.436,0.395,8.35579292283253e-09,"2","CHD2"
2.84490294369971e-13,0.501685628141279,0.258,0.213,1.04126292642353e-08,"2","SNRPA1"
2.98299556893455e-13,0.561717129196385,0.281,0.243,1.09180620818573e-08,"2","CLDND1"
3.18031452300771e-13,0.417528051888202,0.361,0.321,1.16402691856605e-08,"2","PNN"
3.39672166690712e-13,0.335196675000012,0.319,0.279,1.24323409730468e-08,"2","PPA1"
7.27014357762718e-13,0.271370542853553,0.412,0.365,2.66094525084732e-08,"2","LAMP1"
1.53331677404719e-12,0.349635431668876,0.451,0.424,5.61209272469014e-08,"2","SRRM1"
