"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
65.5652184787344,0.386852364188996,0.0877259774771586,4.72810081345999e-07,0.000696449249822657,"5298"
6.70918869489309,0.483442610419744,0.121465522711948,3.06420783256772e-06,0.00250754340965125,"9018"
3.1796997883545,0.577864591595558,0.152317709521539,6.33567801233128e-06,0.00466622685608198,"9031"
19.9065595592325,-1.22506088990032,0.304028928419763,1.42074858332202e-05,0.0087198444301389,"5698"
10.2136751769683,0.340573450226547,0.0966897154292817,1.70167188050158e-05,0.0100262507199153,"13005"
2.43274695928917,-1.37882035663493,0.436891676530861,2.84639108233231e-05,0.0135249485944371,"46269"
16.1846146445661,0.335573117687712,0.100930148882039,3.51213291469544e-05,0.0151604329977678,"3390"
21.8829151782142,0.420925620858004,0.133275699104075,6.5830433511987e-05,0.0242420571407892,"15366"
2.90767170014675,-0.469154970022716,0.158185404201568,0.000104223289010579,0.0319835218151215,"9926"
4.9335627956034,0.301187843020722,0.102951939893384,0.000108577570147555,0.0320541470045995,"7773"
2.56325698371275,0.33312837430084,0.115990390784615,0.000113788568558234,0.0328648159777018,"11963"
119.035492414052,0.637787650813366,0.214755643325842,0.00013938860325072,0.0373308022887838,"11514"
21.3121826322082,0.456831215749833,0.157378589889414,0.00015139743914382,0.0379783000485997,"7032"
5.64763269809545,-0.302961178208574,0.108218368233617,0.000171468707790743,0.0405451714762192,"52150"
2.07022147840039,0.52273690371947,0.187280142642567,0.000178297727555534,0.0410363363577033,"13866"
2.88756643679605,0.362458998697827,0.134185444121678,0.000210705462233717,0.0431068258153146,"2322"
14.6496782537331,-0.549549052658061,0.210519113423859,0.00020075263950009,0.0431068258153146,"8594"
2.47455116022334,-0.642592114588222,0.246896951082229,0.000237806016950335,0.0473362517524113,"3079"
36.321109549723,0.377076211450949,0.139767747924909,0.000261929172312226,0.0497046468272537,"482"
8.95188637621461,0.436209112752451,0.161342191485469,0.000254571366794744,0.0497046468272537,"1716"
9.73949025597365,0.339083375199298,0.128737495302428,0.000290196851808813,0.0497046468272537,"4366"
7.91809179981373,0.573649135776488,0.210275853874468,0.000259746620590542,0.0497046468272537,"4605"
10.6865371727446,-0.455686029357446,0.180128598180153,0.000271012149262221,0.0497046468272537,"12715"
0.996350963853709,-0.728450377549334,0.268874374982695,0.00027500001801312,0.0497046468272537,"45478"
0.842112046631722,0.664752734728194,0.255303062607504,0.000295254344175426,0.0498229702137501,"25862"
3.60758809850752,-0.569025112909887,0.229691365045074,0.000311267637374978,0.0506920871463422,"489"
11.0013635693389,0.340322059794428,0.136138285925927,0.000419171905020317,0.0599456520480512,"11567"
5.41922948914249,0.955900085969007,0.265643348530662,0.000442107003177553,0.0620212967314796,"17828"
6.66340968673128,0.34234610360683,0.139637365072625,0.000464428558954468,0.0632613896593432,"8489"
9.74459786594229,0.313940564222554,0.132166940603588,0.000559803870808751,0.0692933698908647,"2332"
10.5166246096758,-0.741085616753605,0.367462146616842,0.000670468857288484,0.0759692789835336,"4122"
7.45239951681098,0.306891663855349,0.134087252023996,0.000665610926490516,0.0759692789835336,"11642"
22.6888665001769,-0.415437620246041,0.196419081860475,0.000680880588354563,0.0764613016355566,"2854"
0.549341969493438,1.43454370038592,0.600439295664504,0.000685192927080344,0.0764613016355566,"13011"
5.69221578023182,-0.302082587795641,0.138066741079006,0.000715362826461153,0.0774957353942202,"5182"
3.55493880141716,0.30417377367361,0.137770106091013,0.000713727375087344,0.0774957353942202,"14199"
12.1115241012649,-0.440990772241432,0.214922211938703,0.000764419687438148,0.0780554492367791,"1457"
7.09805852801675,-0.861444772598403,0.305323637104821,0.000794862008521172,0.0780554492367791,"14696"
31.9033624907824,1.34126171777665,0.537468216249454,0.000794040691481997,0.0780554492367791,"36798"
2.30504383074368,0.314010019009507,0.149398621881777,0.000830539896156315,0.0799598213750492,"8203"
0.592887448469033,2.22935671328558,0.673264598217581,0.000928973847050493,0.0851641178433247,"413"
4.60062247375364,-1.12307371848894,0.59042011541285,0.000966563901617286,0.0857679895832688,"12818"
1.13967592069957,0.54928127557753,0.267521503841258,0.00107433009340312,0.0929573824975963,"14167"
3.55598698446743,0.332768314720798,0.165380795273086,0.00113794988823311,0.0963333439866309,"17645"
